menage,assaini,revenu_net_mois,c_m3_trim_1,c_m3_trim_2,c_ibt,c_ibt_pp,c_tbse,consom_nordin_trim,consom_taylor_trim,c_captive_jour,c_nordin_jour,c_taylor_jour,ln_c_captive_jour,ln_c_nordin_jour,ln_c_taylor_jour,sur_consommation_pct
375,0,668.75,15.067201826527109,15.067201826527109,27.909077021788097,26.393889371133998,32.134723839557765,26.393889371133998,29.15432802828088,0.167413353628079,0.2932654374570444,0.3239369780920098,2.7125203169990386,-1.22667715018436,-1.1272062941714305,9.94708560129296
380,0,2274.93,12.091712698482599,12.091712698482599,30.266798601488105,28.77740134785893,35.173788018222716,28.77740134785893,31.519180892048087,0.13435236331647332,0.31974890386509924,0.35021312102275653,2.492520316999039,-1.1402192666288287,-1.049213392605661,9.100587402316762
382,0,1643.6,12.091712698482599,12.091712698482599,28.061005836276486,26.529667359766165,32.40635542484158,26.529667359766165,29.318495568455507,0.13435236331647332,0.2947740817751796,0.3257610618717279,2.492520316999039,-1.2215460405266108,-1.121591105390347,9.995493513626386
383,0,7492.26,25.661613107488268,21.014884317171944,72.1324265341107,63.6729228404808,100.6840491781474,63.6729228404808,78.09909599329909,0.28512903452764743,0.7074769204497867,0.8677677332588788,3.244996221883775,-0.3460502712692159,-0.14183118854138385,20.421908272783202
384,0,4387.0,26.290876952177634,21.014884317171944,66.20529617430999,60.0,90.19987128605989,60.0,71.2835249365189,0.29212085502419594,0.6666666666666666,0.7920391659613212,3.2692219950579466,-0.40546510810816444,-0.2331444364190545,17.232067168910994
385,0,3494.78,28.038422208009454,21.014884317171944,66.48720832480976,60.0,90.85856792625587,60.0,71.81421527706888,0.3115380245334384,0.6666666666666666,0.7979357253007654,3.3335757912540194,-0.40546510810816444,-0.2257272295121127,17.973787859605174
394,0,3012.73,13.039472443609458,10.802846566031105,33.10934779099239,30.0,40.70776770995348,30.0,36.311781188101634,0.1448830271512162,0.3333333333333333,0.40346423542335147,2.5679810989016936,-1.0986122886681098,-0.9076674310782167,19.09448575898931
395,0,2092.77,13.389228685978217,10.802846566031105,32.009743202656935,30.0,38.13802247279643,30.0,34.03161801922628,0.1487692076219802,0.3333333333333333,0.3781290891025142,2.5944505543081653,-1.0986122886681098,-0.9725196361000943,12.60926525680155
396,0,1004.77,13.226487331312905,10.802846566031105,27.187545365504352,25.656372801184595,31.2949250917377,25.656372801184595,28.455634594228957,0.14696097034792116,0.28507080890205105,0.3161737177136551,2.582221435036147,-1.2550176772847466,-1.1514634768465077,10.355420043823882
400,0,3855.76,21.873186910289895,18.148071416139747,55.740911472518704,52.6989500783467,72.65132806692408,52.6989500783467,58.23975622927925,0.24303541011433216,0.5855438897594077,0.6471084025475472,3.085261544707568,-0.5352141375934234,-0.4352414520742336,9.997268551918982
401,0,4475.97,23.856162217733253,18.148071416139747,62.66900044371888,59.65592341691708,82.26007981742083,59.65592341691708,65.04568601658941,0.265068469085925,0.6628435935213008,0.7227298446287713,3.172042557870711,-0.41121622383444795,-0.3247197855326147,8.649643830183324
402,0,2114.71,21.951819110632083,18.148071416139747,48.62175686288103,45.53351363661729,62.692259503388456,45.53351363661729,51.26529336163382,0.24390910122924536,0.5059279292957477,0.5696143706848202,3.08885001128686,-0.6813610520609462,-0.562795689770008,11.856536229093816
412,0,1041.35,26.58104634689788,22.047242753759175,49.2642452830173,46.23186691360048,63.466548311523646,46.23186691360048,51.84567980265078,0.29534495940997646,0.5136874101511164,0.576063108918342,3.280198418458282,-0.66614034998305,-0.5515380601936091,11.460228978944098
413,0,297.14,26.610959497362728,22.047242753759175,37.051202552082,33.988545379837774,45.97748306395528,33.988545379837774,39.98998829262177,0.29567732774847477,0.37765050422041974,0.44433320325135295,3.2813231421134037,-0.9737861030708646,-0.8111805402292263,16.26055628416383
414,0,777.5,26.999182736079295,22.047242753759175,46.71437323390451,43.679592341065685,59.844444893071,43.679592341065685,49.34440027754199,0.29999091928976995,0.48532880378961873,0.548271114194911,3.2958065965121124,-0.7229286717882271,-0.600985380442285,12.194329134594206
417,0,2329.2,19.88846528673586,16.442249572213505,45.39101317830166,42.25843674540747,58.198291534710705,42.25843674540747,48.14067621413624,0.2209829476303984,0.469538186060083,0.5348964023792916,2.9901399298454456,-0.7560056501799004,-0.625682191249395,13.032345893050545
418,0,6833.57,19.843057851489966,16.442249572213505,58.18521394087151,55.1486100431636,76.0801848926802,55.1486100431636,60.65231442812107,0.22047842057211073,0.6127623338129289,0.6739146047569008,2.9878542155597314,-0.48977812815482213,-0.39465187527058604,9.51262528842361
419,0,3020.29,20.067166757184342,16.442249572213505,48.59323795405667,45.4907494693584,62.686934663935475,45.4907494693584,51.25034142299887,0.22296851952427046,0.50545277188176,0.5694482380333208,2.9990849847905006,-0.6823006734090573,-0.5630873904217648,11.92132829872925
420,0,1596.76,17.253765664483346,13.65096527922779,36.64328592131811,33.371444382303594,45.904548027699455,33.371444382303594,39.825183148312384,0.1917085073831483,0.37079382647003994,0.4425020349812487,2.848030419043863,-0.9921090946468363,-0.8153102157170468,17.67988789297895
421,0,1155.43,22.352440486436702,16.86483970153737,43.02223887925091,39.89320954332861,54.796356568950074,39.89320954332861,45.82651365154876,0.2483604498492967,0.44325788381476233,0.5091834850172084,3.106935509122358,-0.813603547801873,-0.6749468460196518,13.865670178222123
422,0,1676.92,22.177378249514316,16.86483970153737,46.52254967469291,43.42038156304437,59.73829940560211,43.42038156304437,49.219252635645226,0.2464153138834924,0.48244868403382635,0.5468805848405025,3.099072771577417,-0.7288807181931584,-0.6035248096426271,12.535590855053124
426,0,894.62,15.185824928770115,12.091712698482599,30.10664345890103,28.612897456343163,34.88536557772073,28.612897456343163,31.331983928029118,0.16873138809744573,0.3179210828482574,0.3481331547558791,2.720362422262197,-1.1459520941443662,-1.0551702437824735,9.078185036189268
427,0,1206.64,14.54897169154048,12.091712698482599,30.947696900190458,29.54519570312861,36.06058749054026,29.54519570312861,32.25561185036861,0.16165524101711645,0.32827995225698453,0.35839568722631787,2.677520316999039,-1.1138885216544598,-1.026117631362475,8.777089029198493
428,0,839.75,15.548385099148376,12.091712698482599,30.304376683834857,28.835393535685903,35.14710780743277,28.835393535685903,31.546670109594867,0.17275983443498197,0.32039326150762115,0.3505185567732763,2.743956781087437,-1.1382060955084077,-1.0483416301906268,8.986446531778093
429,0,2050.8,21.68153002997321,16.816152255511735,47.72786939922005,44.63050864892284,61.443506865185,44.63050864892284,50.3962720680747,0.24090588922192455,0.4958945405435871,0.5599585785341633,3.0764607474195125,-0.7013919947358191,-0.5798924648919083,12.149952984391089
430,0,749.26,22.58125388770214,16.816152255511735,39.35790479703446,36.19934874095747,49.58132826849769,36.19934874095747,42.30561023809236,0.2509028209744682,0.40221498601063854,0.47006233597880404,3.117120088078853,-0.9107685422416575,-0.7548899633304432,15.587857891121427
431,0,2716.32,32.32291758210903,27.237869798762187,70.6177037069576,62.381563940739575,98.31505263516671,62.381563940739575,76.77228441821151,0.3591435286901003,0.6931284882304397,0.8530253824245724,3.475776501302318,-0.36653988827636974,-0.1589659752806902,20.757391299567953
432,0,1761.38,34.33876681095141,27.237869798762187,67.67755156072542,60.0,93.6509892981261,60.0,74.07208566901328,0.3815418534550157,0.6666666666666666,0.8230231741001475,3.5362749436699197,-0.40546510810816444,-0.19477092062112494,21.06941874870395
433,0,1603.74,35.972192450192004,27.237869798762187,69.01453218175176,61.01180197452781,95.81145235855061,61.01180197452781,75.38244790061691,0.3996910272243556,0.6779089108280868,0.837582754451299,3.5827462080377357,-0.3887423498785672,-0.17723520887929584,21.150714099927136
442,0,2142.07,18.13175509314832,16.86483970153737,40.92790124307907,37.73036104859958,51.9504770865062,37.73036104859958,43.86134423657027,0.20146394547942578,0.4192262338733287,0.4873482692952252,2.897664826101675,-0.8693445671287052,-0.7187762794615586,15.05682876671466
443,0,1593.33,18.924868774195428,16.86483970153737,39.789414945212755,36.58405572950449,50.32329021123245,36.58405572950449,42.7694727221318,0.21027631971328253,0.40648950810560547,0.47521636357924224,2.9404768653071565,-0.9001971606456775,-0.7439850763850747,15.621208426060274
447,0,2337.76,15.39524627826403,9.70382674009389,36.04155077398571,32.74127626255201,45.091691597329444,32.74127626255201,39.28523122325703,0.17105829198071146,0.36379195847280016,0.4365025691473003,2.7340587785375003,-1.0111731173953036,-0.8289610179298809,18.22120994654227
448,0,4399.35,14.021123441391978,9.70382674009389,38.17895165129129,34.91118865875603,48.13821902066312,34.91118865875603,41.286378013796316,0.15579026045991087,0.3879020962084004,0.4587375334866257,2.640565009736469,-0.9470023005590656,-0.7792770549436369,16.77252456154288
449,0,218.71,13.839409969221226,9.70382674009389,19.887768645361405,18.312688980550035,22.033876444419825,18.312688980550035,21.352744192323232,0.15377122188023584,0.2034743220061115,0.23725271324803593,2.6275203169990387,-1.5922154638492287,-1.4386294053170887,15.358605853214002
