id_projet,menage,tailledelafamille,nbreenfants,nbreadultes,revenunetmois,ucoxford,ucocde,niveaudevieoxford,niveaudevieocde,poor_oxford,poor_ocde,assaini,sep_t0_ibt_ep,sep_tmin_ibt_ep,sep_t_ibt_ep,sep_t_ibt_pp_ep,sep_t0_tbse_ep,sep_tmin_tbse_ep,sep_t_tbse_ep,a_t0_ibt,a_tmin_ibt,a_t_ibt,a_t_ibt_pp,a_t0_tbse,a_tmin_tbse,a_t_tbse,sepa_t0_ibt,sepa_tmin_ibt,sepa_t_ibt,sepa_t_ibt_pp,sepa_t0_tbse,sepa_tmin_tbse,sepa_t_tbse,car_ibt,car_tbse,car_ibt_1,car_tbse_1,car_ibt_2,car_tbse_2,car_ibt_3,car_tbse_3,seuil_depenses_trim_par_pct_3_r,exces_dep_0_inclus_ibt,exces_dep_0_inclus_tbse
1,236,2,1,1,578.9056636980274,1.5,1.3,385.9371091320183,445.3120489984826,1,1,0,36.543535251824196,34.501272994108106,61.74030193788747,58.73223886444202,64.76705237484653,63.70369989762835,82.44731275930083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.543535251824196,34.501272994108106,61.74030193788747,58.73223886444202,64.76705237484653,63.70369989762835,82.44731275930083,3.5550007430394777,4.7473084666121315,1,1,2,2,1,1,52.101509732822464,9.638792205065009,30.345803026478364
1,237,1,0,1,295.57860188354596,1.0,1.0,295.57860188354596,295.57860188354596,1,1,0,30.930616481998797,30.090136931229924,40.819095265733175,37.560113698831884,60.12172219833905,59.262715042242604,68.9053441465725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.930616481998797,30.090136931229924,40.819095265733175,37.560113698831884,60.12172219833905,59.262715042242604,68.9053441465725,4.603298412629495,7.7706734866777545,1,1,1,1,0,0,26.602074169519135,14.21702109621404,42.30326997705337
1,238,1,0,1,861.5091195713148,1.0,1.0,861.5091195713148,861.5091195713148,0,0,0,31.42954771573462,30.090136931229924,52.71907662565388,49.601364885081814,60.63165191618528,59.262715042242604,76.72470275916206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42954771573462,30.090136931229924,52.71907662565388,49.601364885081814,60.63165191618528,59.262715042242604,76.72470275916206,2.0397956495955523,2.968616389394311,0,0,0,0,0,0,77.53582076141834,0.0,0.0
1,241,3,0,3,1056.1054145052326,2.4,2.0,440.0439227105136,528.0527072526163,1,1,0,54.11085545154385,40.97619622426181,112.96092311858601,103.90875930066557,73.91389597041267,67.0750228658554,110.07775816831902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11085545154385,40.97619622426181,112.96092311858601,103.90875930066557,73.91389597041267,67.0750228658554,110.07775816831902,3.5653297977994707,3.474329887163413,1,1,3,3,0,0,95.04948730547093,17.911435813115077,15.028270862848089
1,242,3,0,3,230.8655425032972,2.4,2.0,96.19397604304051,115.4327712516486,1,1,0,52.53505674068328,40.97619622426181,71.76545590640859,64.368945,73.09341884684055,67.0750228658554,88.52968477943182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.53505674068328,40.97619622426181,71.76545590640859,64.368945,73.09341884684055,67.0750228658554,88.52968477943182,10.361796903982707,12.782286436727912,1,1,3,3,0,0,20.77789882529675,50.987557081111845,67.75178595413507
1,243,3,0,3,1035.767127243513,2.4,2.0,431.56963635146377,517.8835636217565,1,1,0,53.01046173405778,40.97619622426181,109.57037518962753,100.47498642271256,73.3409497775409,67.0750228658554,108.4059618319018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01046173405778,40.97619622426181,109.57037518962753,100.47498642271256,73.3409497775409,67.0750228658554,108.4059618319018,3.5262229738592294,3.488749513300433,1,1,3,3,0,0,93.21904145191617,16.351333737711357,15.186920379985636
1,244,2,0,2,1835.0198052408855,1.7,1.5,1079.4234148475798,1223.346536827257,0,0,0,36.36703225684693,31.403437387820432,80.13115980239681,70.3730457875987,64.6751518874158,60.60496600990024,93.92810411448005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36703225684693,31.403437387820432,80.13115980239681,70.3730457875987,64.6751518874158,60.60496600990024,93.92810411448005,1.4555911889622701,1.7062141753859705,0,0,0,0,0,0,165.1517824716797,0.0,0.0
1,245,2,0,2,3955.9268826032203,1.7,1.5,2327.015813296012,2637.2845884021467,0,0,0,33.71539389642754,31.403437387820432,88.2200307805054,78.58480503903681,62.96788749164297,60.60496600990024,98.00754783492535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.71539389642754,31.403437387820432,88.2200307805054,78.58480503903681,62.96788749164297,60.60496600990024,98.00754783492535,0.7433574431356502,0.8258287774556551,0,0,0,0,0,0,356.03341943428984,0.0,0.0
1,246,2,0,2,1370.5062792713125,1.7,1.5,806.1801642772426,913.6708528475416,0,0,0,37.19629957995214,31.403437387820432,75.87200793117987,66.034435727633,65.10692966667425,60.60496600990024,91.77040440632697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.19629957995214,31.403437387820432,75.87200793117987,66.034435727633,65.10692966667425,60.60496600990024,91.77040440632697,1.8453523119821194,2.232031714467848,0,0,0,0,0,0,123.34556513441811,0.0,0.0
1,247,2,0,2,6260.858482342477,1.7,1.5,3682.8579307896925,4173.905654894985,0,0,0,32.20541843898484,28.97028188743259,88.8133367170879,79.16938709169216,61.42462600207229,58.11817381511507,98.32036477821241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20541843898484,28.97028188743259,88.8133367170879,79.16938709169216,61.42462600207229,58.11817381511507,98.32036477821241,0.47284962047706663,0.5234658316986704,0,0,0,0,0,0,563.477263410823,0.0,0.0
1,248,2,0,2,2077.7592398057955,1.7,1.5,1222.2113175328209,1385.172826537197,0,0,0,32.688024761177225,28.97028188743259,70.0720785294869,64.368945,61.91787094058554,58.11817381511507,87.54909198365553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.688024761177225,28.97028188743259,70.0720785294869,64.368945,61.91787094058554,58.11817381511507,87.54909198365553,1.1241610222372125,1.4045434188008326,0,0,0,0,0,0,186.9983315825216,0.0,0.0
