id_projet,menage,tailledelafamille,nbreenfants,nbreadultes,revenunetmois,ucoxford,ucocde,niveaudevieoxford,niveaudevieocde,poor_oxford,poor_ocde,assaini,sep_t0_ibt_ep,sep_tmin_ibt_ep,sep_t_ibt_ep,sep_t_ibt_pp_ep,sep_t0_tbse_ep,sep_tmin_tbse_ep,sep_t_tbse_ep,a_t0_ibt,a_tmin_ibt,a_t_ibt,a_t_ibt_pp,a_t0_tbse,a_tmin_tbse,a_t_tbse,sepa_t0_ibt,sepa_tmin_ibt,sepa_t_ibt,sepa_t_ibt_pp,sepa_t0_tbse,sepa_tmin_tbse,sepa_t_tbse,par_ibt,par_tbse,par_ibt_1,par_tbse_1,par_ibt_2,par_tbse_2,par_ibt_3,par_tbse_3,seuil_depenses_trim_par_pct_3_r,exces_dep_0_inclus_ibt,exces_dep_0_inclus_tbse,lz_ina_tbse_menage,lz_ina_tbse_exces_dep_tbse,lz_ina_tbse_rg_normalise,lz_ina_tbse_alpha,lz_ina_tbse_l_tbse,cc_ina_nv_tbse_menage,cc_ina_nv_tbse_nivvie_ocde,cc_ina_nv_tbse_rg_nivvie,cc_ina_nv_tbse_rg_ina_tbse,cc_ina_nv_tbse_excdep_tbse,cc_ina_nv_tbse_alpha,cc_ina_nv_tbse_c_tbse,lz_ina_ibt_menage,lz_ina_ibt_exces_dep_ibt,lz_ina_ibt_rg_normalise_ibt,lz_ina_ibt_alpha,lz_ina_ibt_l_ibt,cc_ina_nivvie_ibt_menage,cc_ina_nivvie_ibt_niveau_de_vie_ocde,cc_ina_nivvie_ibt_rang_nor_niveau_de_vie,cc_ina_nivvie_ibt_rg_inab_ibt,cc_ina_nivvie_ibt_exces_dep_ibt,cc_ina_nivvie_ibt_alpha,cc_ina_nivvie_ibt_c_ibt,cc_gen_rang,cc_gen_cg_tbse,cc_gen_cg_ibt
1,11,4,0,4,1.0,3.1,2.5,0.32,0.4,1,1,0,45.11532680993063,38.096798615793254,99.041187103313,89.70685736930952,69.2301597711041,65.57579593342155,103.28021425290675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11532680993063,38.096798615793254,99.041187103313,89.70685736930952,69.2301597711041,65.57579593342155,103.28021425290675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,4,0,4,1.0,3.1,2.5,0.32,0.4,1,1,0,43.09767623848281,38.096798615793254,140.0448541963277,131.0401938153002,68.17962195442377,65.57579593342155,123.59143454809079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.09767623848281,38.096798615793254,140.0448541963277,131.0401938153002,68.17962195442377,65.57579593342155,123.59143454809079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,32.16623078601282,28.97028188743259,73.06804506701059,64.368945,61.38457449302271,58.11817381511507,90.0180501200418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.16623078601282,28.97028188743259,73.06804506701059,64.368945,61.38457449302271,58.11817381511507,90.0180501200418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,31.561097592931898,28.97028188743259,66.87711968432737,63.22524112044483,60.76610169047508,58.11817381511507,85.47376851939596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.561097592931898,28.97028188743259,66.87711968432737,63.22524112044483,60.76610169047508,58.11817381511507,85.47376851939596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,30.81470631948163,28.97028188743259,77.35527916755336,67.44846412083109,60.00325690197882,58.11817381511507,92.60848377328392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.81470631948163,28.97028188743259,77.35527916755336,67.44846412083109,60.00325690197882,58.11817381511507,92.60848377328392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,4,2,2,1.0,2.7,2.1,0.37,0.48,1,1,0,40.16362345826715,32.87342510918752,87.85295196058121,78.29100638868792,66.65193750530688,62.10735827021529,97.75459437362767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.16362345826715,32.87342510918752,87.85295196058121,78.29100638868792,66.65193750530688,62.10735827021529,97.75459437362767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,4,2,2,1.0,2.7,2.1,0.37,0.48,1,1,0,39.420565002728864,32.87342510918752,112.4272648797756,103.17287485599786,66.26504642585355,62.10735827021529,109.98574940621772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.420565002728864,32.87342510918752,112.4272648797756,103.17287485599786,66.26504642585355,62.10735827021529,109.98574940621772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,4,2,2,1.0,2.7,2.1,0.37,0.48,1,1,0,39.62421716049195,32.87342510918752,111.36982444461711,102.10598244532017,66.37108277139636,62.10735827021529,109.46105373666941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62421716049195,32.87342510918752,111.36982444461711,102.10598244532017,66.37108277139636,62.10735827021529,109.46105373666941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,3,0,3,1.0,2.4,2.0,0.42,0.5,1,1,1,35.09515573572441,32.99225027899139,73.94178499609203,66.94960220610824,64.01291908928155,62.22880283253989,95.52026800714417,40.0746552057538,37.22102282158177,82.88463304752815,77.01562039996566,72.65362662403842,71.82445849949407,87.29666869759711,75.1698109414782,70.21327310057316,156.82641804362018,143.9652226060739,136.66654571331998,134.05326133203397,182.8169367047413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,3,0,3,1.0,2.4,2.0,0.42,0.5,1,1,1,36.869077443174994,32.99225027899139,62.61636293409121,60.01286556803476,64.93655366896486,62.22880283253989,87.96146118739087,42.18192773876405,37.22102282158177,72.76757719933502,69.67483727388478,73.08288584372569,71.82445849949407,83.78371282891723,79.05100518193905,70.21327310057316,135.38394013342622,129.68770284191953,138.01943951269055,134.05326133203397,171.7451740163081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,3,0,3,1.0,2.4,2.0,0.42,0.5,1,1,1,36.70404343551438,32.99225027899139,43.2306236014871,40.59482679797833,64.85062478289349,62.22880283253989,73.34944022963022,41.98588096291416,37.22102282158177,49.73891936392089,46.607810373427306,73.0429503893859,71.82445849949407,76.99277531710054,78.68992439842853,70.21327310057316,92.969542965408,87.20263717140563,137.89357517227938,134.05326133203397,150.34221554673076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,4,0,4,7.0,3.1,2.5,2.26,2.8,1,1,0,46.31348333322128,38.096798615793254,167.51684423585374,152.828385,69.85400849686033,65.57579593342155,134.6348103293815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31348333322128,38.096798615793254,167.51684423585374,152.828385,69.85400849686033,65.57579593342155,134.6348103293815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,4,0,4,7.0,3.1,2.5,2.26,2.8,1,1,0,44.70498509884207,38.096798615793254,199.99341461702352,161.65378377768772,69.01650558768891,65.57579593342155,150.09272486397006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.70498509884207,38.096798615793254,199.99341461702352,161.65378377768772,69.01650558768891,65.57579593342155,150.09272486397006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,4,0,4,7.0,3.1,2.5,2.26,2.8,1,1,0,45.03436378472287,38.096798615793254,160.26983292242912,148.6821145831647,69.18800444404339,65.57579593342155,132.20356312160104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.03436378472287,38.096798615793254,160.26983292242912,148.6821145831647,69.18800444404339,65.57579593342155,132.20356312160104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,4,2,2,3.0,2.7,2.1,1.11,1.43,1,1,0,64.06736940737582,46.39746470326398,181.66095275158145,152.828385,79.09799205767587,69.8977353970357,142.08848804950628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06736940737582,46.39746470326398,181.66095275158145,152.828385,79.09799205767587,69.8977353970357,142.08848804950628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,4,2,2,3.0,2.7,2.1,1.11,1.43,1,1,0,60.12122486857449,46.39746470326398,147.52773151756676,138.7226465724769,77.04333793333825,69.8977353970357,127.13910706906917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.12122486857449,46.39746470326398,147.52773151756676,138.7226465724769,77.04333793333825,69.8977353970357,127.13910706906917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,4,2,2,3.0,2.7,2.1,1.11,1.43,1,1,0,55.56689693072092,46.39746470326398,135.8489556801101,126.93601805227507,74.67201863950946,69.8977353970357,121.42083395761917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56689693072092,46.39746470326398,135.8489556801101,126.93601805227507,74.67201863950946,69.8977353970357,121.42083395761917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
